ID,Difficulty,Level,FilePath
409,2,7.3,./serialized_data/409_2.json
409,3,10.7,./serialized_data/409_3.json
409,4,12.0,./serialized_data/409_4.json
11740,1,4.0,./serialized_data/11740_1.json
11740,2,8.0,./serialized_data/11740_2.json
11740,3,10.8,./serialized_data/11740_3.json
11740,4,13.7,./serialized_data/11740_4.json
693,1,6.0,./serialized_data/693_1.json
693,2,7.0,./serialized_data/693_2.json
693,3,10.4,./serialized_data/693_3.json
693,4,13.1,./serialized_data/693_4.json
11391,1,6.0,./serialized_data/11391_1.json
11391,2,8.8,./serialized_data/11391_2.json
11391,3,12.9,./serialized_data/11391_3.json
11391,4,14.8,./serialized_data/11391_4.json
11190,1,3.0,./serialized_data/11190_1.json
11190,2,6.0,./serialized_data/11190_2.json
11190,3,8.8,./serialized_data/11190_3.json
11190,4,11.8,./serialized_data/11190_4.json
514,1,4.0,./serialized_data/514_1.json
514,2,7.8,./serialized_data/514_2.json
514,3,11.1,./serialized_data/514_3.json
514,4,12.9,./serialized_data/514_4.json
425,1,6.0,./serialized_data/425_1.json
425,2,8.3,./serialized_data/425_2.json
425,3,9.9,./serialized_data/425_3.json
425,4,13.3,./serialized_data/425_4.json
11277,1,3.0,./serialized_data/11277_1.json
11277,2,6.5,./serialized_data/11277_2.json
11277,3,9.8,./serialized_data/11277_3.json
11277,4,12.2,./serialized_data/11277_4.json
11044,1,2.0,./serialized_data/11044_1.json
11044,2,6.5,./serialized_data/11044_2.json
11044,3,8.7,./serialized_data/11044_3.json
11044,4,11.9,./serialized_data/11044_4.json
777,1,6.0,./serialized_data/777_1.json
777,2,8.8,./serialized_data/777_2.json
777,3,12.7,./serialized_data/777_3.json
777,4,14.3,./serialized_data/777_4.json
777,5,13.8,./serialized_data/777_5.json
11028,1,5.0,./serialized_data/11028_1.json
11028,2,8.0,./serialized_data/11028_2.json
11028,3,13.3,./serialized_data/11028_3.json
11028,4,13.9,./serialized_data/11028_4.json
821,1,4.0,./serialized_data/821_1.json
821,2,7.8,./serialized_data/821_2.json
821,3,11.4,./serialized_data/821_3.json
821,4,13.6,./serialized_data/821_4.json
11150,1,2.0,./serialized_data/11150_1.json
11150,2,6.5,./serialized_data/11150_2.json
11150,3,8.8,./serialized_data/11150_3.json
11150,4,12.0,./serialized_data/11150_4.json
11129,1,5.0,./serialized_data/11129_1.json
11129,2,7.5,./serialized_data/11129_2.json
11129,3,10.0,./serialized_data/11129_3.json
11129,4,13.2,./serialized_data/11129_4.json
672,1,5.0,./serialized_data/672_1.json
672,2,7.3,./serialized_data/672_2.json
672,3,12.6,./serialized_data/672_3.json
672,4,13.8,./serialized_data/672_4.json
11675,1,5.0,./serialized_data/11675_1.json
11675,2,7.8,./serialized_data/11675_2.json
11675,3,11.8,./serialized_data/11675_3.json
11675,4,14.2,./serialized_data/11675_4.json
11124,1,4.0,./serialized_data/11124_1.json
11124,2,7.2,./serialized_data/11124_2.json
11124,3,9.8,./serialized_data/11124_3.json
11124,4,12.5,./serialized_data/11124_4.json
11132,1,3.0,./serialized_data/11132_1.json
11132,2,6.5,./serialized_data/11132_2.json
11132,3,9.8,./serialized_data/11132_3.json
11132,4,12.9,./serialized_data/11132_4.json
168,1,4.0,./serialized_data/168_1.json
168,2,6.9,./serialized_data/168_2.json
168,3,9.3,./serialized_data/168_3.json
168,4,10.2,./serialized_data/168_4.json
10572,1,3.0,./serialized_data/10572_1.json
10572,2,7.0,./serialized_data/10572_2.json
10572,3,11.2,./serialized_data/10572_3.json
10572,4,13.5,./serialized_data/10572_4.json
134,1,3.0,./serialized_data/134_1.json
134,2,8.2,./serialized_data/134_2.json
134,3,11.7,./serialized_data/134_3.json
134,4,13.2,./serialized_data/134_4.json
134,5,13.4,./serialized_data/134_5.json
375,1,6.0,./serialized_data/375_1.json
375,2,7.5,./serialized_data/375_2.json
375,3,11.2,./serialized_data/375_3.json
375,4,12.7,./serialized_data/375_4.json
11263,1,3.0,./serialized_data/11263_1.json
11263,2,6.8,./serialized_data/11263_2.json
11263,3,9.7,./serialized_data/11263_3.json
11263,4,13.0,./serialized_data/11263_4.json
11365,1,4.0,./serialized_data/11365_1.json
11365,2,7.5,./serialized_data/11365_2.json
11365,3,10.7,./serialized_data/11365_3.json
11365,4,13.0,./serialized_data/11365_4.json
541,1,2.0,./serialized_data/541_1.json
541,2,6.6,./serialized_data/541_2.json
541,3,9.7,./serialized_data/541_3.json
541,4,12.8,./serialized_data/541_4.json
11618,1,6.0,./serialized_data/11618_1.json
11618,2,8.0,./serialized_data/11618_2.json
11618,3,12.8,./serialized_data/11618_3.json
11618,4,14.4,./serialized_data/11618_4.json
110,1,3.0,./serialized_data/110_1.json
110,2,7.3,./serialized_data/110_2.json
110,3,11.9,./serialized_data/110_3.json
110,4,13.0,./serialized_data/110_4.json
11724,1,5.0,./serialized_data/11724_1.json
11724,2,8.0,./serialized_data/11724_2.json
11724,3,10.7,./serialized_data/11724_3.json
11724,4,13.6,./serialized_data/11724_4.json
824,1,4.0,./serialized_data/824_1.json
824,2,6.0,./serialized_data/824_2.json
824,3,9.0,./serialized_data/824_3.json
824,4,12.3,./serialized_data/824_4.json
768,1,5.0,./serialized_data/768_1.json
768,2,7.8,./serialized_data/768_2.json
768,3,10.7,./serialized_data/768_3.json
768,4,12.6,./serialized_data/768_4.json
782,1,5.0,./serialized_data/782_1.json
782,2,7.5,./serialized_data/782_2.json
782,3,11.3,./serialized_data/782_3.json
782,4,12.8,./serialized_data/782_4.json
11285,1,4.0,./serialized_data/11285_1.json
11285,2,7.7,./serialized_data/11285_2.json
11285,3,11.7,./serialized_data/11285_3.json
11285,4,13.7,./serialized_data/11285_4.json
69,1,6.0,./serialized_data/69_1.json
69,2,8.6,./serialized_data/69_2.json
69,3,12.3,./serialized_data/69_3.json
69,4,12.5,./serialized_data/69_4.json
31,1,6.0,./serialized_data/31_1.json
31,2,8.4,./serialized_data/31_2.json
31,3,11.2,./serialized_data/31_3.json
31,4,12.9,./serialized_data/31_4.json
283,1,5.0,./serialized_data/283_1.json
283,2,7.8,./serialized_data/283_2.json
283,3,10.7,./serialized_data/283_3.json
283,4,13.7,./serialized_data/283_4.json
11538,1,5.0,./serialized_data/11538_1.json
11538,2,7.8,./serialized_data/11538_2.json
11538,3,11.0,./serialized_data/11538_3.json
11538,4,13.3,./serialized_data/11538_4.json
513,1,3.0,./serialized_data/513_1.json
513,2,8.3,./serialized_data/513_2.json
513,3,10.4,./serialized_data/513_3.json
513,4,12.0,./serialized_data/513_4.json
513,5,12.7,./serialized_data/513_5.json
11835,1,3.0,./serialized_data/11835_1.json
11835,2,6.5,./serialized_data/11835_2.json
11835,3,9.8,./serialized_data/11835_3.json
11835,4,11.6,./serialized_data/11835_4.json
11835,5,13.2,./serialized_data/11835_5.json
11025,1,5.0,./serialized_data/11025_1.json
11025,2,7.8,./serialized_data/11025_2.json
11025,3,10.5,./serialized_data/11025_3.json
11025,4,13.8,./serialized_data/11025_4.json
1103,1,5.0,./serialized_data/1103_1.json
1103,2,9.0,./serialized_data/1103_2.json
1103,3,12.7,./serialized_data/1103_3.json
1103,4,14.3,./serialized_data/1103_4.json
10572,1,3,./serialized_data/10572_1.json
10572,2,7,./serialized_data/10572_2.json
10572,3,11,./serialized_data/10572_3.json
10572,4,13,./serialized_data/10572_4.json
11307,1,5.0,./serialized_data/11307_1.json
11307,2,8.0,./serialized_data/11307_2.json
11307,3,12.2,./serialized_data/11307_3.json
11307,4,14.6,./serialized_data/11307_4.json
1081,1,4.0,./serialized_data/1081_1.json
1081,2,7.0,./serialized_data/1081_2.json
1081,3,11.0,./serialized_data/1081_3.json
1081,4,13.2,./serialized_data/1081_4.json
11281,1,6.0,./serialized_data/11281_1.json
11281,2,8.0,./serialized_data/11281_2.json
11281,3,12.0,./serialized_data/11281_3.json
11281,4,14.4,./serialized_data/11281_4.json
11838,1,3.0,./serialized_data/11838_1.json
11838,2,7.2,./serialized_data/11838_2.json
11838,3,10.5,./serialized_data/11838_3.json
11838,4,11.9,./serialized_data/11838_4.json
11838,5,13.8,./serialized_data/11838_5.json
472,1,5.0,./serialized_data/472_1.json
472,2,7.2,./serialized_data/472_2.json
472,3,10.9,./serialized_data/472_3.json
472,4,13.5,./serialized_data/472_4.json
472,5,14.0,./serialized_data/472_5.json
11295,1,5.0,./serialized_data/11295_1.json
11295,2,8.8,./serialized_data/11295_2.json
11295,3,12.9,./serialized_data/11295_3.json
11295,4,14.6,./serialized_data/11295_4.json
11104,1,4.0,./serialized_data/11104_1.json
11104,2,7.5,./serialized_data/11104_2.json
11104,3,10.0,./serialized_data/11104_3.json
11104,4,12.7,./serialized_data/11104_4.json
345,1,4.0,./serialized_data/345_1.json
345,2,7.6,./serialized_data/345_2.json
345,3,11.8,./serialized_data/345_3.json
345,4,13.6,./serialized_data/345_4.json
11432,1,2.0,./serialized_data/11432_1.json
11432,2,7.0,./serialized_data/11432_2.json
11432,3,10.5,./serialized_data/11432_3.json
11432,4,13.8,./serialized_data/11432_4.json
11525,1,4.0,./serialized_data/11525_1.json
11525,2,7.2,./serialized_data/11525_2.json
11525,3,10.7,./serialized_data/11525_3.json
11525,4,13.8,./serialized_data/11525_4.json
11702,1,3.0,./serialized_data/11702_1.json
11702,2,7.8,./serialized_data/11702_2.json
11702,3,12.7,./serialized_data/11702_3.json
11702,4,13.7,./serialized_data/11702_4.json
143,1,6.0,./serialized_data/143_1.json
143,2,9.3,./serialized_data/143_2.json
143,3,12.7,./serialized_data/143_3.json
143,4,14.2,./serialized_data/143_4.json
143,5,14.6,./serialized_data/143_5.json
11795,1,3.0,./serialized_data/11795_1.json
11795,2,6.5,./serialized_data/11795_2.json
11795,3,9.8,./serialized_data/11795_3.json
11795,4,12.8,./serialized_data/11795_4.json
761,1,4.0,./serialized_data/761_1.json
761,2,7.6,./serialized_data/761_2.json
761,3,10.9,./serialized_data/761_3.json
761,4,12.8,./serialized_data/761_4.json
751,1,6.0,./serialized_data/751_1.json
751,2,7.8,./serialized_data/751_2.json
751,3,11.4,./serialized_data/751_3.json
751,4,13.2,./serialized_data/751_4.json
11674,1,3.0,./serialized_data/11674_1.json
11674,2,7.8,./serialized_data/11674_2.json
11674,3,11.0,./serialized_data/11674_3.json
11674,4,13.5,./serialized_data/11674_4.json
11842,1,5.0,./serialized_data/11842_1.json
11842,2,8.8,./serialized_data/11842_2.json
11842,3,12.6,./serialized_data/11842_3.json
11842,4,14.1,./serialized_data/11842_4.json
11716,1,5.0,./serialized_data/11716_1.json
11716,2,7.9,./serialized_data/11716_2.json
11716,3,11.0,./serialized_data/11716_3.json
11716,4,13.6,./serialized_data/11716_4.json
764,1,4.0,./serialized_data/764_1.json
764,2,7.6,./serialized_data/764_2.json
764,3,10.3,./serialized_data/764_3.json
764,4,13.3,./serialized_data/764_4.json
10301,1,3,./serialized_data/10301_1.json
10301,2,7+,./serialized_data/10301_2.json
10301,3,11,./serialized_data/10301_3.json
10301,4,13,./serialized_data/10301_4.json
766,1,5.0,./serialized_data/766_1.json
766,2,8.0,./serialized_data/766_2.json
766,3,11.4,./serialized_data/766_3.json
766,4,13.9,./serialized_data/766_4.json
11591,1,5.0,./serialized_data/11591_1.json
11591,2,7.4,./serialized_data/11591_2.json
11591,3,12.0,./serialized_data/11591_3.json
11591,4,14.0,./serialized_data/11591_4.json
11798,1,3.0,./serialized_data/11798_1.json
11798,2,7.0,./serialized_data/11798_2.json
11798,3,10.5,./serialized_data/11798_3.json
11798,4,13.2,./serialized_data/11798_4.json
405,1,5.0,./serialized_data/405_1.json
405,2,7.0,./serialized_data/405_2.json
405,3,9.2,./serialized_data/405_3.json
405,4,10.7,./serialized_data/405_4.json
312,1,3.0,./serialized_data/312_1.json
312,2,7.3,./serialized_data/312_2.json
312,3,9.7,./serialized_data/312_3.json
312,4,12.5,./serialized_data/312_4.json
312,5,13.2,./serialized_data/312_5.json
111634,1,14.7?,./serialized_data/111634_1.json
111634,2,14.7?,./serialized_data/111634_2.json
11420,1,3.0,./serialized_data/11420_1.json
11420,2,6.5,./serialized_data/11420_2.json
11420,3,10.5,./serialized_data/11420_3.json
11420,4,13.2,./serialized_data/11420_4.json
298,1,3.0,./serialized_data/298_1.json
298,2,7.6,./serialized_data/298_2.json
298,3,10.9,./serialized_data/298_3.json
298,4,12.8,./serialized_data/298_4.json
444,1,5,./serialized_data/444_1.json
444,2,7,./serialized_data/444_2.json
444,3,9,./serialized_data/444_3.json
444,4,12,./serialized_data/444_4.json
302,1,4.0,./serialized_data/302_1.json
302,2,7.3,./serialized_data/302_2.json
302,3,10.9,./serialized_data/302_3.json
302,4,13.0,./serialized_data/302_4.json
11482,1,3.0,./serialized_data/11482_1.json
11482,2,7.5,./serialized_data/11482_2.json
11482,3,10.2,./serialized_data/11482_3.json
11482,4,12.9,./serialized_data/11482_4.json
587,1,5.0,./serialized_data/587_1.json
587,2,8.2,./serialized_data/587_2.json
587,3,11.7,./serialized_data/587_3.json
587,4,13.4,./serialized_data/587_4.json
161,1,4.0,./serialized_data/161_1.json
161,2,6.8,./serialized_data/161_2.json
161,3,8.2,./serialized_data/161_3.json
161,4,9.8,./serialized_data/161_4.json
748,1,5.0,./serialized_data/748_1.json
748,2,7.2,./serialized_data/748_2.json
748,3,10.9,./serialized_data/748_3.json
748,4,13.2,./serialized_data/748_4.json
436,1,2.0,./serialized_data/436_1.json
436,2,7.3,./serialized_data/436_2.json
436,3,9.8,./serialized_data/436_3.json
436,4,12.3,./serialized_data/436_4.json
11279,1,3.0,./serialized_data/11279_1.json
11279,2,7.2,./serialized_data/11279_2.json
11279,3,9.8,./serialized_data/11279_3.json
11279,4,13.1,./serialized_data/11279_4.json
11639,1,4.0,./serialized_data/11639_1.json
11639,2,7.8,./serialized_data/11639_2.json
11639,3,10.5,./serialized_data/11639_3.json
11639,4,12.8,./serialized_data/11639_4.json
11014,1,4.0,./serialized_data/11014_1.json
11014,2,7.8,./serialized_data/11014_2.json
11014,3,10.2,./serialized_data/11014_3.json
11014,4,12.9,./serialized_data/11014_4.json
10242,1,4,./serialized_data/10242_1.json
10242,2,7,./serialized_data/10242_2.json
10242,3,11,./serialized_data/10242_3.json
10242,4,13,./serialized_data/10242_4.json
11117,1,3.0,./serialized_data/11117_1.json
11117,2,6.5,./serialized_data/11117_2.json
11117,3,9.8,./serialized_data/11117_3.json
11117,4,12.5,./serialized_data/11117_4.json
174,1,3.0,./serialized_data/174_1.json
174,2,6.6,./serialized_data/174_2.json
174,3,7.5,./serialized_data/174_3.json
174,4,10.7,./serialized_data/174_4.json
441,1,4,./serialized_data/441_1.json
441,2,7,./serialized_data/441_2.json
441,3,9+,./serialized_data/441_3.json
441,4,11,./serialized_data/441_4.json
11088,1,3.0,./serialized_data/11088_1.json
11088,2,6.2,./serialized_data/11088_2.json
11088,3,9.3,./serialized_data/11088_3.json
11088,4,11.8,./serialized_data/11088_4.json
552,1,5.0,./serialized_data/552_1.json
552,2,8.5,./serialized_data/552_2.json
552,3,10.9,./serialized_data/552_3.json
552,4,13.2,./serialized_data/552_4.json
817,1,5.0,./serialized_data/817_1.json
817,2,8.3,./serialized_data/817_2.json
817,3,11.8,./serialized_data/817_3.json
817,4,13.4,./serialized_data/817_4.json
11055,1,4.0,./serialized_data/11055_1.json
11055,2,6.8,./serialized_data/11055_2.json
11055,3,9.1,./serialized_data/11055_3.json
11055,4,12.5,./serialized_data/11055_4.json
10641,1,4.0,./serialized_data/10641_1.json
10641,2,8.5,./serialized_data/10641_2.json
10641,3,11.4,./serialized_data/10641_3.json
10641,4,13.6,./serialized_data/10641_4.json
798,1,7.0,./serialized_data/798_1.json
798,2,9.6,./serialized_data/798_2.json
798,3,12.6,./serialized_data/798_3.json
798,4,13.9,./serialized_data/798_4.json
11164,1,3.0,./serialized_data/11164_1.json
11164,2,8.0,./serialized_data/11164_2.json
11164,3,11.2,./serialized_data/11164_3.json
11164,4,13.8,./serialized_data/11164_4.json
11556,1,5.0,./serialized_data/11556_1.json
11556,2,7.2,./serialized_data/11556_2.json
11556,3,10.5,./serialized_data/11556_3.json
11556,4,13.8,./serialized_data/11556_4.json
902,1,4.0,./serialized_data/902_1.json
902,2,6.0,./serialized_data/902_2.json
902,3,8.0,./serialized_data/902_3.json
902,4,10.0,./serialized_data/902_4.json
204,1,4.0,./serialized_data/204_1.json
204,2,8.0,./serialized_data/204_2.json
204,3,12.0,./serialized_data/204_3.json
204,4,13.3,./serialized_data/204_4.json
204,5,14.4,./serialized_data/204_5.json
11501,1,3.0,./serialized_data/11501_1.json
11501,2,7.0,./serialized_data/11501_2.json
11501,3,9.8,./serialized_data/11501_3.json
11501,4,13.3,./serialized_data/11501_4.json
11659,1,2.0,./serialized_data/11659_1.json
11659,2,6.2,./serialized_data/11659_2.json
11659,3,9.8,./serialized_data/11659_3.json
11659,4,12.9,./serialized_data/11659_4.json
738,1,5.0,./serialized_data/738_1.json
738,2,8.7,./serialized_data/738_2.json
738,3,11.8,./serialized_data/738_3.json
738,4,13.4,./serialized_data/738_4.json
620,1,4.0,./serialized_data/620_1.json
620,2,7.0,./serialized_data/620_2.json
620,3,9.8,./serialized_data/620_3.json
620,4,11.6,./serialized_data/620_4.json
584,1,5.0,./serialized_data/584_1.json
584,2,8.3,./serialized_data/584_2.json
584,3,11.2,./serialized_data/584_3.json
584,4,13.3,./serialized_data/584_4.json
11009,1,3.0,./serialized_data/11009_1.json
11009,2,6.8,./serialized_data/11009_2.json
11009,3,9.5,./serialized_data/11009_3.json
11009,4,12.4,./serialized_data/11009_4.json
11009,5,13.3,./serialized_data/11009_5.json
11233,1,4.0,./serialized_data/11233_1.json
11233,2,7.8,./serialized_data/11233_2.json
11233,3,11.0,./serialized_data/11233_3.json
11233,4,14.0,./serialized_data/11233_4.json
382,1,6.0,./serialized_data/382_1.json
382,2,7.3,./serialized_data/382_2.json
382,3,10.8,./serialized_data/382_3.json
382,4,13.3,./serialized_data/382_4.json
606,1,7.0,./serialized_data/606_1.json
606,2,8.9,./serialized_data/606_2.json
606,3,13.3,./serialized_data/606_3.json
606,4,14.0,./serialized_data/606_4.json
60,1,5.0,./serialized_data/60_1.json
60,2,6.1,./serialized_data/60_2.json
60,3,7.8,./serialized_data/60_3.json
60,4,9.5,./serialized_data/60_4.json
11095,1,4.0,./serialized_data/11095_1.json
11095,2,7.8,./serialized_data/11095_2.json
11095,3,10.8,./serialized_data/11095_3.json
11095,4,12.7,./serialized_data/11095_4.json
11192,1,2.0,./serialized_data/11192_1.json
11192,2,6.8,./serialized_data/11192_2.json
11192,3,9.8,./serialized_data/11192_3.json
11192,4,12.9,./serialized_data/11192_4.json
102,1,6.0,./serialized_data/102_1.json
102,2,8.2,./serialized_data/102_2.json
102,3,11.1,./serialized_data/102_3.json
102,4,12.7,./serialized_data/102_4.json
568,1,4.0,./serialized_data/568_1.json
568,2,8.5,./serialized_data/568_2.json
568,3,11.7,./serialized_data/568_3.json
568,4,14.0,./serialized_data/568_4.json
11146,1,5.0,./serialized_data/11146_1.json
11146,2,8.0,./serialized_data/11146_2.json
11146,3,11.7,./serialized_data/11146_3.json
11146,4,13.8,./serialized_data/11146_4.json
10593,1,3,./serialized_data/10593_1.json
10593,2,8,./serialized_data/10593_2.json
10593,3,11,./serialized_data/10593_3.json
10593,4,13,./serialized_data/10593_4.json
485,1,5.0,./serialized_data/485_1.json
485,2,7.7,./serialized_data/485_2.json
485,3,9.5,./serialized_data/485_3.json
485,4,12.3,./serialized_data/485_4.json
220,1,2.0,./serialized_data/220_1.json
220,2,7.1,./serialized_data/220_2.json
220,3,11.1,./serialized_data/220_3.json
220,4,13.0,./serialized_data/220_4.json
203,1,6,./serialized_data/203_1.json
